2023-05-11 02:36:36,INFO,AMM balance: {'SOL': {'jsonrpc': '2.0', 'result': {'context': {'apiVersion': '1.13.7', 'slot': 193235630}, 'value': {'amount': '27472604', 'decimals': 6, 'uiAmount': 27.472604, 'uiAmountString': '27.472604'}}, 'id': 1}, 'NGMI': {'jsonrpc': '2.0', 'error': {'code': -32602, 'message': 'Invalid param: not a Token account'}, 'id': 2}}
2023-05-11 02:36:36,ERROR,Error in monitor_prices(): huobi requires "apiKey" credential
2023-05-11 02:37:19,INFO,Loading config...
2023-05-11 02:37:39,INFO,AMM balance: {'NGMI': {'jsonrpc': '2.0', 'result': {'context': {'apiVersion': '1.13.7', 'slot': 193235763}, 'value': {'amount': '27472604', 'decimals': 6, 'uiAmount': 27.472604, 'uiAmountString': '27.472604'}}, 'id': 1}, 'SOL': {'jsonrpc': '2.0', 'error': {'code': -32602, 'message': 'Invalid param: not a Token account'}, 'id': 2}}
2023-05-11 02:37:41,ERROR,Error in monitor_prices(): huobi requires "apiKey" credential
2023-05-11 02:37:42,INFO,AMM balance: {'NGMI': {'jsonrpc': '2.0', 'result': {'context': {'apiVersion': '1.13.7', 'slot': 193235769}, 'value': {'amount': '27472604', 'decimals': 6, 'uiAmount': 27.472604, 'uiAmountString': '27.472604'}}, 'id': 1}, 'SOL': {'jsonrpc': '2.0', 'error': {'code': -32602, 'message': 'Invalid param: not a Token account'}, 'id': 2}}
2023-05-11 02:37:42,ERROR,Error in monitor_prices(): huobi requires "apiKey" credential
2023-05-11 02:37:42,INFO,AMM balance: {'NGMI': {'jsonrpc': '2.0', 'result': {'context': {'apiVersion': '1.13.7', 'slot': 193235769}, 'value': {'amount': '27472604', 'decimals': 6, 'uiAmount': 27.472604, 'uiAmountString': '27.472604'}}, 'id': 1}, 'SOL': {'jsonrpc': '2.0', 'error': {'code': -32602, 'message': 'Invalid param: not a Token account'}, 'id': 2}}
2023-05-11 02:37:42,ERROR,Error in monitor_prices(): huobi requires "apiKey" credential
2023-05-11 02:41:15,INFO,Loading config...
2023-05-11 02:41:29,INFO,Loading config...
2023-05-11 02:41:39,ERROR,Error in monitor_prices(): 'coroutine' object is not subscriptable
2023-05-11 02:41:39,ERROR,Error in monitor_prices(): 'coroutine' object is not subscriptable
2023-05-11 02:41:39,ERROR,Error in monitor_prices(): 'coroutine' object is not subscriptable
2023-05-11 02:41:39,ERROR,Error in monitor_prices(): 'coroutine' object is not subscriptable
2023-05-11 02:41:39,ERROR,Error in monitor_prices(): 'coroutine' object is not subscriptable
2023-05-11 02:41:39,ERROR,Error in monitor_prices(): 'coroutine' object is not subscriptable
2023-05-11 02:41:39,ERROR,Error in monitor_prices(): 'coroutine' object is not subscriptable
2023-05-11 02:41:39,ERROR,Error in monitor_prices(): 'coroutine' object is not subscriptable
2023-05-11 02:41:39,ERROR,Error in monitor_prices(): 'coroutine' object is not subscriptable
2023-05-11 02:41:39,ERROR,Error in monitor_prices(): 'coroutine' object is not subscriptable
2023-05-11 02:41:39,ERROR,Error in monitor_prices(): 'coroutine' object is not subscriptable
2023-05-11 02:41:39,ERROR,Error in monitor_prices(): 'coroutine' object is not subscriptable
